deployment_id,species,week,n_images
SUN_PRAIRIE_115_R2,White-tailed deer,28,13
SUN_PRAIRIE_115_R2,American bison,29,5
SUN_PRAIRIE_115_R2,Coyote,29,0
SUN_PRAIRIE_115_R2,Mule deer,29,0
SUN_PRAIRIE_115_R2,Pronghorn,29,0
SUN_PRAIRIE_115_R2,White-tailed deer,29,0
SUN_PRAIRIE_115_R2,American bison,30,0
SUN_PRAIRIE_115_R2,Coyote,30,0
SUN_PRAIRIE_115_R2,Mule deer,30,0
SUN_PRAIRIE_115_R2,Pronghorn,30,0
SUN_PRAIRIE_115_R2,White-tailed deer,30,0
SUN_PRAIRIE_115_R3,American bison,30,277
SUN_PRAIRIE_115_R3,Coyote,30,0
SUN_PRAIRIE_115_R3,Mule deer,30,0
SUN_PRAIRIE_115_R3,Pronghorn,30,0
SUN_PRAIRIE_115_R3,White-tailed deer,30,0
SUN_PRAIRIE_115_R3,American bison,31,0
SUN_PRAIRIE_115_R3,Coyote,31,0
SUN_PRAIRIE_115_R3,Mule deer,31,0
SUN_PRAIRIE_115_R3,Pronghorn,31,0
SUN_PRAIRIE_115_R3,White-tailed deer,31,0
SUN_PRAIRIE_115_R3,American bison,32,0
SUN_PRAIRIE_115_R3,Coyote,32,0
SUN_PRAIRIE_115_R3,Mule deer,32,0
SUN_PRAIRIE_115_R3,Pronghorn,32,0
SUN_PRAIRIE_115_R3,White-tailed deer,32,0
SUN_PRAIRIE_115_R3,American bison,33,0
SUN_PRAIRIE_115_R3,Coyote,33,0
SUN_PRAIRIE_115_R3,Mule deer,33,0
SUN_PRAIRIE_115_R3,Pronghorn,33,0
SUN_PRAIRIE_115_R3,White-tailed deer,33,0
SUN_PRAIRIE_115_R3,American bison,34,0
SUN_PRAIRIE_115_R3,Coyote,34,0
SUN_PRAIRIE_115_R3,Mule deer,34,0
SUN_PRAIRIE_115_R3,Pronghorn,34,0
SUN_PRAIRIE_115_R3,White-tailed deer,34,0
SUN_PRAIRIE_115_R4,American bison,34,0
SUN_PRAIRIE_115_R4,Coyote,34,0
SUN_PRAIRIE_115_R4,Mule deer,34,0
SUN_PRAIRIE_115_R4,Pronghorn,34,0
SUN_PRAIRIE_115_R4,White-tailed deer,34,0
SUN_PRAIRIE_115_R4,American bison,35,0
SUN_PRAIRIE_115_R4,Coyote,35,0
SUN_PRAIRIE_115_R4,Mule deer,35,0
SUN_PRAIRIE_115_R4,Pronghorn,35,0
SUN_PRAIRIE_115_R4,White-tailed deer,35,0
SUN_PRAIRIE_115_R4,American bison,36,176
SUN_PRAIRIE_115_R4,Coyote,36,0
SUN_PRAIRIE_115_R4,Mule deer,36,0
SUN_PRAIRIE_115_R4,Pronghorn,36,0
SUN_PRAIRIE_115_R4,White-tailed deer,36,0
SUN_PRAIRIE_115_R4,American bison,37,0
SUN_PRAIRIE_115_R4,Coyote,37,0
SUN_PRAIRIE_115_R4,Mule deer,37,0
SUN_PRAIRIE_115_R4,Pronghorn,37,0
SUN_PRAIRIE_115_R4,White-tailed deer,37,0
SUN_PRAIRIE_115_R4,American bison,38,0
SUN_PRAIRIE_115_R4,Coyote,38,0
SUN_PRAIRIE_115_R4,Mule deer,38,0
SUN_PRAIRIE_115_R4,Pronghorn,38,0
SUN_PRAIRIE_115_R4,White-tailed deer,38,0
SUN_PRAIRIE_115_R4,American bison,39,0
SUN_PRAIRIE_115_R4,Coyote,39,0
SUN_PRAIRIE_115_R4,Mule deer,39,0
SUN_PRAIRIE_115_R4,Pronghorn,39,0
SUN_PRAIRIE_115_R4,White-tailed deer,39,0
SUN_PRAIRIE_115_R5,American bison,39,86
SUN_PRAIRIE_115_R5,Coyote,39,22
SUN_PRAIRIE_115_R5,Mule deer,39,0
SUN_PRAIRIE_115_R5,Pronghorn,39,0
SUN_PRAIRIE_115_R5,White-tailed deer,39,339
SUN_PRAIRIE_115_R5,American bison,40,580
SUN_PRAIRIE_115_R5,Coyote,40,0
SUN_PRAIRIE_115_R5,Mule deer,40,74
SUN_PRAIRIE_115_R5,Pronghorn,40,0
SUN_PRAIRIE_115_R5,White-tailed deer,40,0
SUN_PRAIRIE_115_R5,American bison,41,0
SUN_PRAIRIE_115_R5,Coyote,41,0
SUN_PRAIRIE_115_R5,Mule deer,41,0
SUN_PRAIRIE_115_R5,Pronghorn,41,0
SUN_PRAIRIE_115_R5,White-tailed deer,41,0
SUN_PRAIRIE_116_R1,American bison,21,0
SUN_PRAIRIE_116_R1,Coyote,21,0
SUN_PRAIRIE_116_R1,Mule deer,21,0
SUN_PRAIRIE_116_R1,Pronghorn,21,0
SUN_PRAIRIE_116_R1,White-tailed deer,21,0
SUN_PRAIRIE_116_R1,American bison,22,41
SUN_PRAIRIE_116_R1,Coyote,22,0
SUN_PRAIRIE_116_R1,Mule deer,22,0
SUN_PRAIRIE_116_R1,Pronghorn,22,7
SUN_PRAIRIE_116_R1,White-tailed deer,22,0
SUN_PRAIRIE_116_R1,American bison,23,25
SUN_PRAIRIE_116_R1,Coyote,23,0
SUN_PRAIRIE_116_R1,Mule deer,23,0
SUN_PRAIRIE_116_R1,Pronghorn,23,0
SUN_PRAIRIE_116_R1,White-tailed deer,23,0
SUN_PRAIRIE_116_R1,American bison,24,0
SUN_PRAIRIE_116_R1,Coyote,24,0
SUN_PRAIRIE_116_R1,Mule deer,24,0
SUN_PRAIRIE_116_R1,Pronghorn,24,0
SUN_PRAIRIE_116_R1,White-tailed deer,24,0
SUN_PRAIRIE_116_R1,American bison,25,0
SUN_PRAIRIE_116_R1,Coyote,25,0
SUN_PRAIRIE_116_R1,Mule deer,25,0
SUN_PRAIRIE_116_R1,Pronghorn,25,0
SUN_PRAIRIE_116_R1,White-tailed deer,25,0
SUN_PRAIRIE_116_R2,American bison,25,0
SUN_PRAIRIE_116_R2,Coyote,25,0
SUN_PRAIRIE_116_R2,Mule deer,25,0
SUN_PRAIRIE_116_R2,Pronghorn,25,15
SUN_PRAIRIE_116_R2,White-tailed deer,25,0
SUN_PRAIRIE_116_R2,American bison,26,277
SUN_PRAIRIE_116_R2,Coyote,26,0
SUN_PRAIRIE_116_R2,Mule deer,26,0
SUN_PRAIRIE_116_R2,Pronghorn,26,22
SUN_PRAIRIE_116_R2,White-tailed deer,26,0
SUN_PRAIRIE_116_R2,American bison,27,0
SUN_PRAIRIE_116_R2,Coyote,27,0
SUN_PRAIRIE_116_R2,Mule deer,27,0
SUN_PRAIRIE_116_R2,Pronghorn,27,0
SUN_PRAIRIE_116_R2,White-tailed deer,27,0
SUN_PRAIRIE_116_R2,American bison,28,0
SUN_PRAIRIE_116_R2,Coyote,28,0
SUN_PRAIRIE_116_R2,Mule deer,28,0
SUN_PRAIRIE_116_R2,Pronghorn,28,0
SUN_PRAIRIE_116_R2,White-tailed deer,28,0
SUN_PRAIRIE_116_R2,American bison,29,0
SUN_PRAIRIE_116_R2,Coyote,29,0
SUN_PRAIRIE_116_R2,Mule deer,29,0
SUN_PRAIRIE_116_R2,Pronghorn,29,0
SUN_PRAIRIE_116_R2,White-tailed deer,29,0
SUN_PRAIRIE_116_R2,American bison,30,0
SUN_PRAIRIE_116_R2,Coyote,30,0
SUN_PRAIRIE_116_R2,Mule deer,30,0
SUN_PRAIRIE_116_R2,Pronghorn,30,0
SUN_PRAIRIE_116_R2,White-tailed deer,30,0
SUN_PRAIRIE_116_R3,American bison,30,267
SUN_PRAIRIE_116_R3,Coyote,30,0
SUN_PRAIRIE_116_R3,Mule deer,30,0
SUN_PRAIRIE_116_R3,Pronghorn,30,0
SUN_PRAIRIE_116_R3,White-tailed deer,30,0
SUN_PRAIRIE_116_R3,American bison,31,0
SUN_PRAIRIE_116_R3,Coyote,31,0
SUN_PRAIRIE_116_R3,Mule deer,31,0
SUN_PRAIRIE_116_R3,Pronghorn,31,0
SUN_PRAIRIE_116_R3,White-tailed deer,31,0
SUN_PRAIRIE_116_R3,American bison,32,58
SUN_PRAIRIE_116_R3,Coyote,32,0
SUN_PRAIRIE_116_R3,Mule deer,32,0
SUN_PRAIRIE_116_R3,Pronghorn,32,0
SUN_PRAIRIE_116_R3,White-tailed deer,32,0
SUN_PRAIRIE_116_R3,American bison,33,53
SUN_PRAIRIE_116_R3,Coyote,33,0
SUN_PRAIRIE_116_R3,Mule deer,33,0
SUN_PRAIRIE_116_R3,Pronghorn,33,0
SUN_PRAIRIE_116_R3,White-tailed deer,33,0
SUN_PRAIRIE_116_R3,American bison,34,19
SUN_PRAIRIE_116_R3,Coyote,34,0
SUN_PRAIRIE_116_R3,Mule deer,34,0
SUN_PRAIRIE_116_R3,Pronghorn,34,0
SUN_PRAIRIE_116_R3,White-tailed deer,34,0
SUN_PRAIRIE_116_R4,American bison,34,0
SUN_PRAIRIE_116_R4,Coyote,34,0
SUN_PRAIRIE_116_R4,Mule deer,34,0
SUN_PRAIRIE_116_R4,Pronghorn,34,0
SUN_PRAIRIE_116_R4,White-tailed deer,34,0
SUN_PRAIRIE_116_R4,American bison,35,0
SUN_PRAIRIE_116_R4,Coyote,35,0
SUN_PRAIRIE_116_R4,Mule deer,35,0
SUN_PRAIRIE_116_R4,Pronghorn,35,0
SUN_PRAIRIE_116_R4,White-tailed deer,35,0
SUN_PRAIRIE_116_R4,American bison,36,269
SUN_PRAIRIE_116_R4,Coyote,36,0
SUN_PRAIRIE_116_R4,Mule deer,36,0
SUN_PRAIRIE_116_R4,Pronghorn,36,0
SUN_PRAIRIE_116_R4,White-tailed deer,36,0
SUN_PRAIRIE_116_R4,American bison,37,0
SUN_PRAIRIE_116_R4,Coyote,37,0
SUN_PRAIRIE_116_R4,Mule deer,37,0
SUN_PRAIRIE_116_R4,Pronghorn,37,0
SUN_PRAIRIE_116_R4,White-tailed deer,37,0
SUN_PRAIRIE_116_R4,American bison,38,0
SUN_PRAIRIE_116_R4,Coyote,38,0
SUN_PRAIRIE_116_R4,Mule deer,38,0
SUN_PRAIRIE_116_R4,Pronghorn,38,0
SUN_PRAIRIE_116_R4,White-tailed deer,38,0
SUN_PRAIRIE_116_R4,American bison,39,0
SUN_PRAIRIE_116_R4,Coyote,39,0
SUN_PRAIRIE_116_R4,Mule deer,39,0
SUN_PRAIRIE_116_R4,Pronghorn,39,0
SUN_PRAIRIE_116_R4,White-tailed deer,39,0
SUN_PRAIRIE_116_R5,American bison,39,445
SUN_PRAIRIE_116_R5,Coyote,39,0
SUN_PRAIRIE_116_R5,Mule deer,39,0
SUN_PRAIRIE_116_R5,Pronghorn,39,0
SUN_PRAIRIE_116_R5,White-tailed deer,39,0
SUN_PRAIRIE_116_R5,American bison,40,203
SUN_PRAIRIE_116_R5,Coyote,40,0
SUN_PRAIRIE_116_R5,Mule deer,40,3
SUN_PRAIRIE_116_R5,Pronghorn,40,18
SUN_PRAIRIE_116_R5,White-tailed deer,40,0
SUN_PRAIRIE_116_R5,American bison,41,0
SUN_PRAIRIE_116_R5,Coyote,41,0
SUN_PRAIRIE_116_R5,Mule deer,41,0
SUN_PRAIRIE_116_R5,Pronghorn,41,0
SUN_PRAIRIE_116_R5,White-tailed deer,41,0
SUN_PRAIRIE_117_R1,American bison,20,0
SUN_PRAIRIE_117_R1,Coyote,20,0
SUN_PRAIRIE_117_R1,Mule deer,20,0
SUN_PRAIRIE_117_R1,Pronghorn,20,1
SUN_PRAIRIE_117_R1,White-tailed deer,20,0
SUN_PRAIRIE_117_R1,American bison,21,67
SUN_PRAIRIE_117_R1,Coyote,21,0
SUN_PRAIRIE_117_R1,Mule deer,21,0
SUN_PRAIRIE_117_R1,Pronghorn,21,122
SUN_PRAIRIE_117_R1,White-tailed deer,21,0
SUN_PRAIRIE_117_R1,American bison,22,5
SUN_PRAIRIE_117_R1,Coyote,22,0
SUN_PRAIRIE_117_R1,Mule deer,22,0
SUN_PRAIRIE_117_R1,Pronghorn,22,19
SUN_PRAIRIE_117_R1,White-tailed deer,22,0
SUN_PRAIRIE_117_R1,American bison,23,6
SUN_PRAIRIE_117_R1,Coyote,23,0
SUN_PRAIRIE_117_R1,Mule deer,23,0
SUN_PRAIRIE_117_R1,Pronghorn,23,93
SUN_PRAIRIE_117_R1,White-tailed deer,23,0
SUN_PRAIRIE_117_R1,American bison,24,30
SUN_PRAIRIE_117_R1,Coyote,24,0
SUN_PRAIRIE_117_R1,Mule deer,24,0
SUN_PRAIRIE_117_R1,Pronghorn,24,819
SUN_PRAIRIE_117_R1,White-tailed deer,24,0
SUN_PRAIRIE_117_R1,American bison,25,0
SUN_PRAIRIE_117_R1,Coyote,25,10
SUN_PRAIRIE_117_R1,Mule deer,25,0
SUN_PRAIRIE_117_R1,Pronghorn,25,0
SUN_PRAIRIE_117_R1,White-tailed deer,25,0
SUN_PRAIRIE_117_R2,American bison,25,0
SUN_PRAIRIE_117_R2,Coyote,25,0
SUN_PRAIRIE_117_R2,Mule deer,25,0
SUN_PRAIRIE_117_R2,Pronghorn,25,654
SUN_PRAIRIE_117_R2,White-tailed deer,25,0
SUN_PRAIRIE_117_R2,American bison,26,0
SUN_PRAIRIE_117_R2,Coyote,26,0
SUN_PRAIRIE_117_R2,Mule deer,26,0
SUN_PRAIRIE_117_R2,Pronghorn,26,0
SUN_PRAIRIE_117_R2,White-tailed deer,26,0
SUN_PRAIRIE_117_R2,American bison,27,0
SUN_PRAIRIE_117_R2,Coyote,27,0
SUN_PRAIRIE_117_R2,Mule deer,27,0
SUN_PRAIRIE_117_R2,Pronghorn,27,0
SUN_PRAIRIE_117_R2,White-tailed deer,27,0
SUN_PRAIRIE_117_R2,American bison,28,0
SUN_PRAIRIE_117_R2,Coyote,28,0
SUN_PRAIRIE_117_R2,Mule deer,28,0
SUN_PRAIRIE_117_R2,Pronghorn,28,0
SUN_PRAIRIE_117_R2,White-tailed deer,28,0
SUN_PRAIRIE_117_R2,American bison,29,0
SUN_PRAIRIE_117_R2,Coyote,29,0
SUN_PRAIRIE_117_R2,Mule deer,29,0
SUN_PRAIRIE_117_R2,Pronghorn,29,0
SUN_PRAIRIE_117_R2,White-tailed deer,29,0
SUN_PRAIRIE_117_R2,American bison,30,0
SUN_PRAIRIE_117_R2,Coyote,30,0
SUN_PRAIRIE_117_R2,Mule deer,30,0
SUN_PRAIRIE_117_R2,Pronghorn,30,0
SUN_PRAIRIE_117_R2,White-tailed deer,30,0
SUN_PRAIRIE_117_R3,American bison,30,6
SUN_PRAIRIE_117_R3,Coyote,30,0
SUN_PRAIRIE_117_R3,Mule deer,30,0
SUN_PRAIRIE_117_R3,Pronghorn,30,0
SUN_PRAIRIE_117_R3,White-tailed deer,30,0
SUN_PRAIRIE_117_R3,American bison,31,1
SUN_PRAIRIE_117_R3,Coyote,31,0
SUN_PRAIRIE_117_R3,Mule deer,31,0
SUN_PRAIRIE_117_R3,Pronghorn,31,0
SUN_PRAIRIE_117_R3,White-tailed deer,31,0
SUN_PRAIRIE_117_R3,American bison,32,0
SUN_PRAIRIE_117_R3,Coyote,32,0
SUN_PRAIRIE_117_R3,Mule deer,32,0
SUN_PRAIRIE_117_R3,Pronghorn,32,0
SUN_PRAIRIE_117_R3,White-tailed deer,32,0
SUN_PRAIRIE_117_R3,American bison,33,0
SUN_PRAIRIE_117_R3,Coyote,33,0
SUN_PRAIRIE_117_R3,Mule deer,33,0
SUN_PRAIRIE_117_R3,Pronghorn,33,0
SUN_PRAIRIE_117_R3,White-tailed deer,33,0
SUN_PRAIRIE_117_R3,American bison,34,0
SUN_PRAIRIE_117_R3,Coyote,34,0
SUN_PRAIRIE_117_R3,Mule deer,34,0
SUN_PRAIRIE_117_R3,Pronghorn,34,0
SUN_PRAIRIE_117_R3,White-tailed deer,34,0
SUN_PRAIRIE_117_R4,American bison,34,0
SUN_PRAIRIE_117_R4,Coyote,34,0
SUN_PRAIRIE_117_R4,Mule deer,34,0
SUN_PRAIRIE_117_R4,Pronghorn,34,0
SUN_PRAIRIE_117_R4,White-tailed deer,34,0
SUN_PRAIRIE_117_R4,American bison,35,0
SUN_PRAIRIE_117_R4,Coyote,35,0
SUN_PRAIRIE_117_R4,Mule deer,35,0
SUN_PRAIRIE_117_R4,Pronghorn,35,0
SUN_PRAIRIE_117_R4,White-tailed deer,35,0
SUN_PRAIRIE_117_R4,American bison,36,37
SUN_PRAIRIE_117_R4,Coyote,36,0
SUN_PRAIRIE_117_R4,Mule deer,36,0
SUN_PRAIRIE_117_R4,Pronghorn,36,0
SUN_PRAIRIE_117_R4,White-tailed deer,36,0
SUN_PRAIRIE_117_R4,American bison,37,0
SUN_PRAIRIE_117_R4,Coyote,37,0
SUN_PRAIRIE_117_R4,Mule deer,37,27
SUN_PRAIRIE_117_R4,Pronghorn,37,10
SUN_PRAIRIE_117_R4,White-tailed deer,37,0
SUN_PRAIRIE_117_R4,American bison,38,1
SUN_PRAIRIE_117_R4,Coyote,38,0
SUN_PRAIRIE_117_R4,Mule deer,38,0
SUN_PRAIRIE_117_R4,Pronghorn,38,0
SUN_PRAIRIE_117_R4,White-tailed deer,38,0
SUN_PRAIRIE_117_R4,American bison,39,167
SUN_PRAIRIE_117_R4,Coyote,39,0
SUN_PRAIRIE_117_R4,Mule deer,39,0
SUN_PRAIRIE_117_R4,Pronghorn,39,0
SUN_PRAIRIE_117_R4,White-tailed deer,39,0
SUN_PRAIRIE_117_R5,American bison,39,26
SUN_PRAIRIE_117_R5,Coyote,39,0
SUN_PRAIRIE_117_R5,Mule deer,39,0
SUN_PRAIRIE_117_R5,Pronghorn,39,0
SUN_PRAIRIE_117_R5,White-tailed deer,39,0
SUN_PRAIRIE_117_R5,American bison,40,186
SUN_PRAIRIE_117_R5,Coyote,40,0
SUN_PRAIRIE_117_R5,Mule deer,40,0
SUN_PRAIRIE_117_R5,Pronghorn,40,0
SUN_PRAIRIE_117_R5,White-tailed deer,40,0
SUN_PRAIRIE_117_R5,American bison,41,0
SUN_PRAIRIE_117_R5,Coyote,41,0
SUN_PRAIRIE_117_R5,Mule deer,41,0
SUN_PRAIRIE_117_R5,Pronghorn,41,0
SUN_PRAIRIE_117_R5,White-tailed deer,41,0
SUN_PRAIRIE_118_R1,American bison,20,0
SUN_PRAIRIE_118_R1,Coyote,20,0
SUN_PRAIRIE_118_R1,Mule deer,20,30
SUN_PRAIRIE_118_R1,Pronghorn,20,0
SUN_PRAIRIE_118_R1,White-tailed deer,20,0
SUN_PRAIRIE_118_R1,American bison,21,125
SUN_PRAIRIE_118_R1,Coyote,21,0
SUN_PRAIRIE_118_R1,Mule deer,21,0
SUN_PRAIRIE_118_R1,Pronghorn,21,0
SUN_PRAIRIE_118_R1,White-tailed deer,21,0
SUN_PRAIRIE_118_R1,American bison,22,0
SUN_PRAIRIE_118_R1,Coyote,22,0
SUN_PRAIRIE_118_R1,Mule deer,22,0
SUN_PRAIRIE_118_R1,Pronghorn,22,0
SUN_PRAIRIE_118_R1,White-tailed deer,22,0
SUN_PRAIRIE_118_R1,American bison,23,0
SUN_PRAIRIE_118_R1,Coyote,23,0
SUN_PRAIRIE_118_R1,Mule deer,23,0
SUN_PRAIRIE_118_R1,Pronghorn,23,0
SUN_PRAIRIE_118_R1,White-tailed deer,23,0
SUN_PRAIRIE_118_R1,American bison,24,0
SUN_PRAIRIE_118_R1,Coyote,24,0
SUN_PRAIRIE_118_R1,Mule deer,24,0
SUN_PRAIRIE_118_R1,Pronghorn,24,0
SUN_PRAIRIE_118_R1,White-tailed deer,24,0
SUN_PRAIRIE_118_R1,American bison,25,0
SUN_PRAIRIE_118_R1,Coyote,25,0
SUN_PRAIRIE_118_R1,Mule deer,25,0
SUN_PRAIRIE_118_R1,Pronghorn,25,0
SUN_PRAIRIE_118_R1,White-tailed deer,25,0
SUN_PRAIRIE_118_R2,American bison,25,0
SUN_PRAIRIE_118_R2,Coyote,25,0
SUN_PRAIRIE_118_R2,Mule deer,25,0
SUN_PRAIRIE_118_R2,Pronghorn,25,0
SUN_PRAIRIE_118_R2,White-tailed deer,25,0
SUN_PRAIRIE_118_R2,American bison,26,0
SUN_PRAIRIE_118_R2,Coyote,26,0
SUN_PRAIRIE_118_R2,Mule deer,26,0
SUN_PRAIRIE_118_R2,Pronghorn,26,0
SUN_PRAIRIE_118_R2,White-tailed deer,26,0
SUN_PRAIRIE_118_R2,American bison,27,0
SUN_PRAIRIE_118_R2,Coyote,27,0
SUN_PRAIRIE_118_R2,Mule deer,27,0
SUN_PRAIRIE_118_R2,Pronghorn,27,0
SUN_PRAIRIE_118_R2,White-tailed deer,27,0
SUN_PRAIRIE_118_R2,American bison,28,0
SUN_PRAIRIE_118_R2,Coyote,28,0
SUN_PRAIRIE_118_R2,Mule deer,28,0
SUN_PRAIRIE_118_R2,Pronghorn,28,0
SUN_PRAIRIE_118_R2,White-tailed deer,28,0
SUN_PRAIRIE_118_R2,American bison,29,0
SUN_PRAIRIE_118_R2,Coyote,29,0
SUN_PRAIRIE_118_R2,Mule deer,29,0
SUN_PRAIRIE_118_R2,Pronghorn,29,0
SUN_PRAIRIE_118_R2,White-tailed deer,29,0
SUN_PRAIRIE_118_R2,American bison,30,0
SUN_PRAIRIE_118_R2,Coyote,30,0
SUN_PRAIRIE_118_R2,Mule deer,30,0
SUN_PRAIRIE_118_R2,Pronghorn,30,0
SUN_PRAIRIE_118_R2,White-tailed deer,30,0
SUN_PRAIRIE_118_R3,American bison,30,16
SUN_PRAIRIE_118_R3,Coyote,30,0
SUN_PRAIRIE_118_R3,Mule deer,30,0
SUN_PRAIRIE_118_R3,Pronghorn,30,0
SUN_PRAIRIE_118_R3,White-tailed deer,30,0
SUN_PRAIRIE_118_R3,American bison,31,0
SUN_PRAIRIE_118_R3,Coyote,31,0
SUN_PRAIRIE_118_R3,Mule deer,31,0
SUN_PRAIRIE_118_R3,Pronghorn,31,0
SUN_PRAIRIE_118_R3,White-tailed deer,31,0
SUN_PRAIRIE_118_R3,American bison,32,0
SUN_PRAIRIE_118_R3,Coyote,32,12
SUN_PRAIRIE_118_R3,Mule deer,32,0
SUN_PRAIRIE_118_R3,Pronghorn,32,0
SUN_PRAIRIE_118_R3,White-tailed deer,32,0
SUN_PRAIRIE_118_R3,American bison,33,0
SUN_PRAIRIE_118_R3,Coyote,33,0
SUN_PRAIRIE_118_R3,Mule deer,33,0
SUN_PRAIRIE_118_R3,Pronghorn,33,0
SUN_PRAIRIE_118_R3,White-tailed deer,33,0
SUN_PRAIRIE_118_R3,American bison,34,0
SUN_PRAIRIE_118_R3,Coyote,34,59
SUN_PRAIRIE_118_R3,Mule deer,34,0
SUN_PRAIRIE_118_R3,Pronghorn,34,0
SUN_PRAIRIE_118_R3,White-tailed deer,34,0
SUN_PRAIRIE_118_R4,American bison,34,0
SUN_PRAIRIE_118_R4,Coyote,34,2
SUN_PRAIRIE_118_R4,Mule deer,34,0
SUN_PRAIRIE_118_R4,Pronghorn,34,0
SUN_PRAIRIE_118_R4,White-tailed deer,34,0
SUN_PRAIRIE_118_R4,American bison,35,0
SUN_PRAIRIE_118_R4,Coyote,35,0
SUN_PRAIRIE_118_R4,Mule deer,35,0
SUN_PRAIRIE_118_R4,Pronghorn,35,0
SUN_PRAIRIE_118_R4,White-tailed deer,35,0
SUN_PRAIRIE_118_R4,American bison,36,0
SUN_PRAIRIE_118_R4,Coyote,36,4
SUN_PRAIRIE_118_R4,Mule deer,36,0
SUN_PRAIRIE_118_R4,Pronghorn,36,0
SUN_PRAIRIE_118_R4,White-tailed deer,36,0
SUN_PRAIRIE_118_R4,American bison,37,0
SUN_PRAIRIE_118_R4,Coyote,37,2
SUN_PRAIRIE_118_R4,Mule deer,37,0
SUN_PRAIRIE_118_R4,Pronghorn,37,4
SUN_PRAIRIE_118_R4,White-tailed deer,37,0
SUN_PRAIRIE_118_R4,American bison,38,0
SUN_PRAIRIE_118_R4,Coyote,38,0
SUN_PRAIRIE_118_R4,Mule deer,38,0
SUN_PRAIRIE_118_R4,Pronghorn,38,0
SUN_PRAIRIE_118_R4,White-tailed deer,38,0
SUN_PRAIRIE_118_R4,American bison,39,0
SUN_PRAIRIE_118_R4,Coyote,39,0
SUN_PRAIRIE_118_R4,Mule deer,39,0
SUN_PRAIRIE_118_R4,Pronghorn,39,0
SUN_PRAIRIE_118_R4,White-tailed deer,39,0
SUN_PRAIRIE_118_R5,American bison,39,48
SUN_PRAIRIE_118_R5,Coyote,39,0
SUN_PRAIRIE_118_R5,Mule deer,39,0
SUN_PRAIRIE_118_R5,Pronghorn,39,0
SUN_PRAIRIE_118_R5,White-tailed deer,39,0
SUN_PRAIRIE_118_R5,American bison,40,0
SUN_PRAIRIE_118_R5,Coyote,40,0
SUN_PRAIRIE_118_R5,Mule deer,40,0
SUN_PRAIRIE_118_R5,Pronghorn,40,0
SUN_PRAIRIE_118_R5,White-tailed deer,40,0
SUN_PRAIRIE_118_R5,American bison,41,0
SUN_PRAIRIE_118_R5,Coyote,41,0
SUN_PRAIRIE_118_R5,Mule deer,41,0
SUN_PRAIRIE_118_R5,Pronghorn,41,21
SUN_PRAIRIE_118_R5,White-tailed deer,41,0
SUN_PRAIRIE_118_R5,American bison,42,0
SUN_PRAIRIE_118_R5,Coyote,42,0
SUN_PRAIRIE_118_R5,Mule deer,42,0
SUN_PRAIRIE_118_R5,Pronghorn,42,0
SUN_PRAIRIE_118_R5,White-tailed deer,42,0
SUN_PRAIRIE_120_R1,American bison,20,0
SUN_PRAIRIE_120_R1,Coyote,20,0
SUN_PRAIRIE_120_R1,Mule deer,20,0
SUN_PRAIRIE_120_R1,Pronghorn,20,0
SUN_PRAIRIE_120_R1,White-tailed deer,20,0
SUN_PRAIRIE_120_R1,American bison,21,0
SUN_PRAIRIE_120_R1,Coyote,21,0
SUN_PRAIRIE_120_R1,Mule deer,21,0
SUN_PRAIRIE_120_R1,Pronghorn,21,0
SUN_PRAIRIE_120_R1,White-tailed deer,21,399
SUN_PRAIRIE_120_R1,American bison,22,0
SUN_PRAIRIE_120_R1,Coyote,22,0
SUN_PRAIRIE_120_R1,Mule deer,22,5
SUN_PRAIRIE_120_R1,Pronghorn,22,0
SUN_PRAIRIE_120_R1,White-tailed deer,22,74
SUN_PRAIRIE_120_R1,American bison,23,0
SUN_PRAIRIE_120_R1,Coyote,23,0
SUN_PRAIRIE_120_R1,Mule deer,23,0
SUN_PRAIRIE_120_R1,Pronghorn,23,0
SUN_PRAIRIE_120_R1,White-tailed deer,23,28
SUN_PRAIRIE_120_R1,American bison,24,0
SUN_PRAIRIE_120_R1,Coyote,24,0
SUN_PRAIRIE_120_R1,Mule deer,24,0
SUN_PRAIRIE_120_R1,Pronghorn,24,0
SUN_PRAIRIE_120_R1,White-tailed deer,24,64
SUN_PRAIRIE_120_R1,American bison,25,0
SUN_PRAIRIE_120_R1,Coyote,25,0
SUN_PRAIRIE_120_R1,Mule deer,25,0
SUN_PRAIRIE_120_R1,Pronghorn,25,0
SUN_PRAIRIE_120_R1,White-tailed deer,25,9
SUN_PRAIRIE_120_R2,American bison,25,0
SUN_PRAIRIE_120_R2,Coyote,25,0
SUN_PRAIRIE_120_R2,Mule deer,25,0
SUN_PRAIRIE_120_R2,Pronghorn,25,0
SUN_PRAIRIE_120_R2,White-tailed deer,25,57
SUN_PRAIRIE_120_R2,American bison,26,0
SUN_PRAIRIE_120_R2,Coyote,26,0
SUN_PRAIRIE_120_R2,Mule deer,26,44
SUN_PRAIRIE_120_R2,Pronghorn,26,0
SUN_PRAIRIE_120_R2,White-tailed deer,26,0
SUN_PRAIRIE_120_R2,American bison,27,0
SUN_PRAIRIE_120_R2,Coyote,27,0
SUN_PRAIRIE_120_R2,Mule deer,27,10
SUN_PRAIRIE_120_R2,Pronghorn,27,0
SUN_PRAIRIE_120_R2,White-tailed deer,27,21
SUN_PRAIRIE_120_R2,American bison,28,0
SUN_PRAIRIE_120_R2,Coyote,28,0
